"fate","id","Spring","terrRug","humPop","fi","mooseHunt","wolfNeighbour","dogattack","artificial_area_total","killedWolves","sheepAttacks","IncAvg1998_2021","bearDensity","humPop2"
"1","G172-14",2019,0.337770753486368,0.0769936884439775,-1.1572179723107,-1.18981042662959,0.499347151679163,-0.244148899797485,-0.331276356029299,-0.809560054483932,-0.92611788908292,NA,-0.656592779220502,0.00592802806020827
"0","G196-17",2019,-0.0403518233318516,-0.621141101505948,-0.110900011988354,-1.35437880042414,-0.619361917747975,-0.167925379645399,0.100968262477914,3.85875616724275,-0.92611788908292,NA,-0.395239200318516,0.385816267980022
"1","G136-15",2019,1.16074342067896,0.524400585723046,-0.244557452196849,-0.531536931451374,-0.0600073830344059,0.441862781571285,-0.373892022642686,-0.0913575588336728,0.116456098195895,-1.14614377966868,-0.566964067574076,0.274995974306674
"1","G173-16",2019,-1.13023454474907,-0.110882954880634,-2.01898141214365,0.291304937521394,-0.619361917747975,2.04255670476508,-0.542325371638454,0.052282940296379,0.437248094281684,0.114350636245818,3.33903748882304,0.0122950296830608
"0","G141-13",2019,-0.774354472449572,-0.364040458584521,-1.1572179723107,-1.35437880042414,0.499347151679163,-0.472819460253741,2.4975921801165,-0.522279056223828,-0.92611788908292,NA,-0.161608090399997,0.132525455486428
"1","G175-17",2019,0.704772078045228,-0.283464997603879,-0.205059009314076,-0.860673679040481,1.6180562211063,-0.0917018594933137,-0.593058308082963,-0.306818307528751,-0.92611788908292,NA,-0.676153869677638,0.080352404866567
"1","G111-17",2019,1.62783601557206,0.589800935169519,0.0332422508057656,-0.531536931451374,1.05870168639273,0.213192221115029,0.243020484522538,-0.163177808398699,0.517446093303131,0.0868170424445582,-0.636622032418714,0.347865143126839
"1","G258-17",2019,1.08289465486345,-0.291072468215496,-0.340303601565349,-0.531536931451374,1.6180562211063,-0.0917018594933137,-0.422595641629414,-0.378638557093776,-0.364731895932789,-0.743506545210411,-0.677484918927836,0.0847231817530612
"1","G31-17",2018,1.5055022407191,0.140641531571544,-0.0460191603002438,0.291304937521394,-1.17871645246154,-0.244148899797485,-0.505797657398408,-0.809560054483932,-0.92611788908292,NA,-0.677485252797757,0.0197800404027895
"1","G161-17",2018,-1.71966091449512,-0.442465116355596,-0.349874609338466,-0.36696855765682,-0.0600073830344059,-0.244148899797485,-0.170960276864652,-0.66591955535388,0.677842091346025,-0.974983483928163,1.75987884934534,0.195775379191571
"0","G126-15",2018,0.315528248967649,0.0502679670806503,0.826818272194814,-0.36696855765682,-0.0600073830344059,-0.701490020709998,0.835581182194397,0.124103189861405,-0.605325892997131,1.86003498140825,-0.546004000699954,0.00252686851442134
"1","G32-14",2018,-1.25256831960203,-0.590193433101618,-0.933934537201694,-0.531536931451374,-1.17871645246154,0.3656392614192,-0.142549832455727,-0.809560054483932,0.517446093303131,0.316983620927554,0.607761345645876,0.348328288476274
"1","G130-17",2018,-0.740990715671494,1.60705119391673,1.01433066694576,-0.860673679040481,-0.0600073830344059,-0.853937061014169,0.194316865535809,-0.594099305788854,-0.525127893975683,1.94334904758813,-0.64839965232746,2.58261353986918
"1","G143-14",2018,0.604680807710993,5.01161335590553,-0.210890590683375,0.126736563726841,-1.17871645246154,-0.777713540862084,1.61280976852427,-0.809560054483932,-0.92611788908292,NA,-0.677485252797757,25.1162684290907
"0","G16-17",2018,-0.162685598184805,-0.171623230706378,0.627943311683074,-0.531536931451374,-0.0600073830344059,-0.930160581166255,-0.21966389585138,0.052282940296379,-0.0439398998469999,0.993021307180101,-0.638260657797322,0.0294545333180947
"1","G19-17",2018,1.90586732205604,0.0962314282628852,-0.0460191603002438,-1.02524205283503,1.05870168639273,0.213192221115029,0.188228913162468,-0.163177808398699,0.517446093303131,0.0868170424445582,-0.611428167222612,0.00926048778551482
"0","G157-15",2018,1.34980470908807,-0.597482266200707,-0.933934537201694,-1.35437880042414,-0.0600073830344059,-0.625266500557913,-0.414478371798293,0.698665186381612,-0.92611788908292,NA,-0.440350556991601,0.356985058424333
"1","G110-14",2018,1.30531970005064,-0.25088431194784,0.744623034585488,-1.18981042662959,1.6180562211063,2.42367430552551,-0.479416530447264,0.339563938556483,2.60259406786076,-0.661174247402136,-0.518614377496517,0.0629429379815413
"0","G12-12",2018,-0.44071690466879,1.96404469701584,0.746823404462976,-0.860673679040481,1.05870168639273,-0.853937061014169,0.234903214691416,-0.522279056223828,-0.124137898868447,0.14169589080844,-0.664478663855054,3.85747157187603
"1","G109-17",2018,1.04953089808537,-0.390686520569716,0.0866162501837351,-1.02524205283503,1.05870168639273,0.441862781571285,-0.0897875785534382,-0.0913575588336728,0.116456098195895,-1.14614377966868,-0.606819533345276,0.152635957354871
"1","G168-15",2018,1.51662349297846,-0.0770277191744822,-0.205059009314076,-1.02524205283503,1.05870168639273,-0.167925379645399,-0.593058308082963,-0.234998057963725,-0.364731895932789,0.341315447672022,-0.677485225453196,0.00593326952122289
"0","G144-16",2018,-0.885566995043166,-0.522124494487719,-0.244557452196849,0.455873311315947,0.499347151679163,0.822980382331713,-0.28054341958479,0.195923439426431,0.517446093303131,-0.398449023942395,1.39022237432597,0.272613987744056
"0","G139-14",2018,-0.118200589147367,-0.598716986561755,-0.933934537201694,-1.35437880042414,-0.0600073830344059,-0.167925379645399,-0.420566324171634,3.85875616724275,-0.92611788908292,NA,-0.287825258469021,0.358462029997589
"0","G188-13",2018,1.88362481753732,0.120447879215051,-0.999067890351156,-1.02524205283503,-0.0600073830344059,-0.167925379645399,0.271430928931462,-0.234998057963725,-0.364731895932789,0.341315447672022,-0.658026576426784,0.0145076916074034
"0","G105-16",2018,1.88362481753732,0.120447879215051,-0.127961896448219,-1.02524205283503,-0.0600073830344059,-0.167925379645399,0.271430928931462,-0.234998057963725,-0.364731895932789,0.341315447672022,-0.658026576426784,0.0145076916074034
"1","G80-13",2018,-0.118200589147367,-0.164653035119817,-1.30547240176111,-0.531536931451374,0.499347151679163,-0.625266500557913,-0.593058308082963,-0.378638557093776,-0.685523892018578,-0.737223227632128,-0.668984883646227,0.0271106219741678
"1","G47-16",2018,-1.10799204023035,-0.0414996365275554,0.379517945350966,-0.36696855765682,0.499347151679163,0.441862781571285,-0.532178784349552,-0.66591955535388,0.0362580991744474,-0.61444608013151,1.73127357093915,0.00172221983191921
"0","G204-17",2018,1.02728839356665,-0.403949807028715,-0.0164524415639456,-1.02524205283503,-0.0600073830344059,2.42367430552551,-0.479416530447264,0.339563938556483,2.60259406786076,-0.661174247402136,-0.368764134904515,0.163175446598536
"1","G112-17",2018,-1.50835712156729,-0.442465116355596,-1.32564847091097,-0.36696855765682,0.499347151679163,0.441862781571285,-0.229810483140282,-0.66591955535388,0.0362580991744474,-0.61444608013151,1.937561143993,0.195775379191571
"0","G125-16",2018,-0.474080661446868,-0.550005276833962,-2.82863335990538,-1.02524205283503,1.05870168639273,2.42367430552551,-0.593058308082963,0.339563938556483,2.60259406786076,-0.661174247402136,-0.202137440858149,0.302505804545203
"1","G107-16",2017,1.00504588904793,5.28611957294882,0.905983492267928,-0.860673679040481,0.499347151679163,-0.0917018594933137,-0.290690006873692,-0.306818307528751,-0.92611788908292,NA,-0.669906610421694,27.9430601395127
"1","G73-15",2017,-0.418474400150071,-0.557971214647174,-0.244557452196849,-1.18981042662959,-0.0600073830344059,2.42367430552551,-0.406361101967171,0.339563938556483,2.60259406786076,-0.661174247402136,-0.177702464040515,0.311331876374843
"1","G48-14",2017,0.159830717336618,0.051423028063566,-0.357666083003013,-0.531536931451374,3.29611982524701,-0.701490020709998,0.00153170704667705,0.124103189861405,-0.605325892997131,1.86003498140825,-0.656387951048176,0.0026443278152263
"0","G116-14",2017,-0.707626958893415,-0.247299639931895,0.742422664708,0.455873311315947,-0.0600073830344059,-0.0154783393412281,-0.347510895691541,0.052282940296379,-0.124137898868447,0.040032774124128,1.59026166398302,0.0611571119104449
"0","G146-16",2017,1.02728839356665,0.530175890637625,-0.244557452196849,-1.35437880042414,1.6180562211063,0.441862781571285,-0.132403245166825,-0.0913575588336728,0.116456098195895,-1.14614377966868,-0.674238726266389,0.281086475013399
"1","G49-16",2017,0.760378339342025,-0.23734221766538,0.770306040368625,-0.696105305245927,1.05870168639273,-0.625266500557913,-0.591028990625182,-0.234998057963725,-0.284533896911342,-1.00364711316123,-0.478335941549464,0.0563313282863204
"0","G30-16",2017,-0.640899445337259,-0.625681686059479,-0.0762231446294753,-0.696105305245927,-1.17871645246154,-0.701490020709998,0.427688373180548,1.20140693333679,-0.284533896911342,-0.542552584805012,0.765670552678045,0.391477572270232
"1","G61-14",2017,-2.53151232942836,0.9157272807971,-0.154739075230543,0.455873311315947,-1.17871645246154,-0.853937061014169,5.37110570033346,-0.522279056223828,-0.92611788908292,1.14577244414854,-0.4073414728804,0.838556452796051
"1","G27-12",2017,1.1496221684196,-0.206474208639182,0.321178083899759,-1.35437880042414,-0.619361917747975,-0.167925379645399,-0.584941038251841,-0.234998057963725,-0.364731895932789,0.341315447672022,-0.677485252797757,0.0426315988331764
"0","G130-14",2017,-0.785475724708931,-0.565937152460387,0.347594546308725,-0.36696855765682,-1.17871645246154,-1.08260762147043,-0.528120149433992,-0.378638557093776,-0.765721891040025,-0.821394838430474,-0.0471961940429836,0.320284860534971
"1","G11-13",2017,0.693650825785869,-0.256261319971759,-0.838356722140761,-0.696105305245927,1.6180562211063,-0.625266500557913,-0.420566324171634,-0.378638557093776,-0.685523892018578,-0.737223227632128,-0.646965855121178,0.0656698641136681
"1","G65-16",2017,-0.240534364000321,-0.16604707423713,1.2183398238383,-0.531536931451374,2.17741075581987,-1.08260762147043,0.608297626922999,-0.594099305788854,-0.284533896911342,-1.80120768772944,-0.637441345108018,0.0275716308627108
"1","G16-12",2017,0.693650825785869,-0.597840733402302,-2.82863335990538,-1.35437880042414,-0.619361917747975,-0.625266500557913,-0.369833387727125,0.698665186381612,-0.92611788908292,NA,-0.463680485819536,0.357413542515002
"1","G148-15",2017,-0.752111967930853,-0.461105410838513,0.461352466586933,-1.35437880042414,1.6180562211063,2.42367430552551,-0.469269943158362,0.339563938556483,2.60259406786076,-0.661174247402136,-0.369158429136242,0.212618199904554
"1","G125-15",2017,-0.941173256339963,-0.459711371721201,-2.01898141214365,0.126736563726841,-0.619361917747975,2.04255670476508,-0.593058308082963,0.052282940296379,0.437248094281684,0.114350636245818,1.95909268146792,0.211334545289788
"0","G74-12",2017,0.237679483152133,0.261843275399569,-0.999067890351156,-0.696105305245927,0.499347151679163,-0.625266500557913,-0.325188403655958,-0.378638557093776,-0.685523892018578,-0.737223227632128,-0.677485252797757,0.0685619008719744
"1","G180-13",2017,-1.08574953571163,-0.0454826054341615,0.742422664708,-0.696105305245927,1.05870168639273,0.441862781571285,-0.471299260616142,-0.66591955535388,0.0362580991744474,-0.61444608013151,1.71673179484486,0.00206866739707962
"0","G41-12",2017,1.09401590712281,-0.394669489476322,1.40365184871176,-1.35437880042414,1.6180562211063,0.441862781571285,-0.272426149753669,-0.0913575588336728,0.116456098195895,-1.14614377966868,-0.668831262516982,0.155764005923501
"0","G103-15",2017,0.549074546414196,-0.188869486071983,-0.154739075230543,-0.696105305245927,0.499347151679163,-0.701490020709998,-0.540296054180674,-0.66591955535388,-0.765721891040025,1.3586078054593,-0.389095379289597,0.0356716827690949
"1","G12-09",2017,1.21634968197576,-0.134462130807743,0.849567451474634,-1.35437880042414,1.6180562211063,0.441862781571285,0.07864577044233,-0.522279056223828,-0.204335897889894,-0.226146671116532,-0.654954153841893,0.0180800646213585
"1","G2-16",2017,0.693650825785869,-0.135019746454668,-1.1572179723107,-1.02524205283503,1.05870168639273,-0.32037241994957,-0.593058308082963,-0.809560054483932,-0.92611788908292,NA,-0.66944574703396,0.0182303319326827
"1","G155-15",2017,-0.0737155801099298,-0.397656716156277,-0.127961896448219,-0.696105305245927,-1.17871645246154,-0.396595940101656,-0.593058308082963,-0.737739804918906,-0.685523892018578,1.42661830669565,0.646111324350479,0.158130863904194
"1","G48-16",2017,-0.518565670484306,-0.532480213644895,0.0934939090357734,-0.531536931451374,-1.17871645246154,-0.472819460253741,-0.593058308082963,2.20689042724716,-0.685523892018578,-0.617507594563786,1.9729298486494,0.283535177923313
"1","M-10-07",2017,0.0597394470023831,0.534955453325552,2.33788320795246,-0.696105305245927,0.499347151679163,-0.472819460253741,-0.197341403815796,0.339563938556483,-0.0439398998469999,1.11408336544379,-0.227112139909862,0.286177337042747
"1","G15-16",2017,-1.29705332863946,-0.472337383155142,NA,-0.696105305245927,-0.619361917747975,-0.244148899797485,-0.16081368957575,-0.66591955535388,0.677842091346025,-0.974983483928163,2.0127187452646,0.223102603525848
"1","G157-14",2017,-0.99677951763676,-0.426493411040105,-0.127961896448219,-1.35437880042414,0.499347151679163,-0.472819460253741,-0.469269943158362,-0.522279056223828,-0.92611788908292,NA,-0.313366307417216,0.181896629660624
"1","G24-12",2017,0.982803384529213,-0.402635427289535,-0.838356722140761,-1.35437880042414,0.499347151679163,2.42367430552551,-0.244015705344744,0.339563938556483,2.60259406786076,-0.661174247402136,-0.549215706442026,0.162115287308626
"0","G71-16",2017,-0.474080661446868,-0.456325848150586,0.984234897528533,-1.35437880042414,1.6180562211063,2.42367430552551,-0.593058308082963,0.339563938556483,2.60259406786076,-0.661174247402136,-0.461874925480482,0.208233279690351
"1","G113-15",2016,1.60559351105334,0.474175347810742,-0.127961896448219,-1.18981042662959,2.17741075581987,0.213192221115029,0.356662262158237,-0.163177808398699,0.517446093303131,0.0868170424445582,-0.670777130154079,0.224842260471439
"1","G57-16",2016,-1.01902202215548,-0.590113773723486,-0.154739075230543,-0.531536931451374,-1.17871645246154,0.3656392614192,2.09172868856043,-0.809560054483932,0.517446093303131,0.316983620927554,0.471882432688232,0.348234265938173
"1","G13-10",2016,1.32756220456935,-0.225592459390891,0.476755055729348,-1.18981042662959,1.05870168639273,-0.167925379645399,-0.410419736882732,-0.234998057963725,-0.364731895932789,0.341315447672022,-0.603849524846548,0.050891957734031
"1","G103-16",2016,1.32756220456935,-0.225592459390891,0.460619009961104,-1.18981042662959,1.05870168639273,-0.167925379645399,-0.410419736882732,-0.234998057963725,-0.364731895932789,0.341315447672022,-0.603849524846548,0.050891957734031
"0","G128-15",2016,-0.829960733746369,-0.56326856329296,-0.154739075230543,0.126736563726841,-1.17871645246154,-0.930160581166255,-0.593058308082963,-0.522279056223828,-0.92611788908292,-0.941382962312161,0.0285543847874914,0.317271474394116
"1","G17-15",2016,-0.752111967930853,-0.536503012240567,0.4866627321176,-1.02524205283503,0.499347151679163,2.42367430552551,-0.469269943158362,0.339563938556483,2.60259406786076,-0.661174247402136,-0.111790806467721,0.287835482143202
"1","G20-13",2016,1.30531970005064,-0.250764822880642,-0.999067890351156,-1.18981042662959,2.17741075581987,2.42367430552551,-0.487533800278385,0.339563938556483,2.60259406786076,-0.661174247402136,-0.53782828420156,0.0628829963943599
"1","G20-15",2016,0.326649501227008,0.586136603775441,0.618396351668181,-1.18981042662959,1.05870168639273,-0.549042980405827,-0.0532598643133921,-0.66591955535388,-0.685523892018578,2.1029244765437,-0.677485252797757,0.343556118285409
"1","G139-15",2016,-0.42959565240943,-0.557971214647174,-0.154739075230543,-1.02524205283503,-0.0600073830344059,2.42367430552551,-0.406361101967171,0.339563938556483,2.60259406786076,-0.661174247402136,-0.134778672247872,0.311331876374843
"0","G1-11",2016,0.448983276079962,-0.229376279852167,0.385758338610071,-0.531536931451374,2.73676529053344,-0.472819460253741,0.0340007863711625,0.339563938556483,-0.0439398998469999,1.11408336544379,-0.293842086031099,0.0526134777588198
"1","G200-13",2016,-0.229413111740961,-0.198189633313441,0.460619009961104,-0.531536931451374,1.6180562211063,-0.625266500557913,-0.213575943478039,-0.234998057963725,-0.284533896911342,-1.00364711316123,0.0998182025031645,0.0392791307529162
"1","G62-16",2016,1.8613823130186,-0.147725417266741,-0.445728973618973,-1.18981042662959,0.499347151679163,-0.167925379645399,0.447981547758352,-0.234998057963725,-0.364731895932789,0.341315447672022,-0.652393801687818,0.0218227989066328
"1","G153-14",2016,0.0597394470023831,-0.29609100903782,0.756177982412077,-0.531536931451374,-0.619361917747975,-0.167925379645399,-0.489563117736165,-0.234998057963725,0.116456098195895,0.99405516938367,1.02766524375941,0.0876698856330345
"0","G117-14",2016,-0.80771822922765,-0.546022307927356,0.742422664708,-0.531536931451374,-1.17871645246154,-0.472819460253741,-0.5788530858785,2.20689042724716,-0.685523892018578,-0.617507594563786,1.19703970773753,0.298140360754316
"1","G60-14",2016,-0.707626958893415,1.00733556564904,1.07651816971279,-0.36696855765682,-0.0600073830344059,-1.00638410131834,1.02836634068353,-0.737739804918906,0.0362580991744474,1.6571695780916,-0.677485252797757,1.01472494182147
"0","G141-12",2016,-1.23032581508331,0.216039132973598,0.861314781367014,0.620441685110501,1.05870168639273,-0.472819460253741,-0.505797657398408,0.267743688991457,-0.605325892997131,-0.362055471489617,1.6683821047673,0.046672906975984
"1","G37-10",2016,-0.585293184040462,0.737489422226475,-2.82863335990538,-0.531536931451374,-0.619361917747975,-0.167925379645399,2.09781664093377,-0.234998057963725,0.116456098195895,0.99405516938367,1.37952317474452,0.54389064789594
"1","G42-14",2016,-0.362868138853274,0.336603601776566,-1.1572179723107,-0.202400183862267,0.499347151679163,-0.853937061014169,0.898490023385587,-0.737739804918906,-0.605325892997131,0.62986719013178,0.481708040114712,0.113301984728957
"1","G108-14",2016,0.193194474114696,4.28416391480298,-0.244557452196849,-0.696105305245927,-1.17871645246154,-1.00638410131834,3.4574593376466,-0.809560054483932,0.597644092324578,1.27528572484373,-0.677485252797757,18.3540604489
"1","G63-15",2015,1.58335100653462,0.599081252721911,-0.352519862743096,-0.0378318100677131,-0.0600073830344059,-0.930160581166255,-0.126315292793484,-0.66591955535388,-0.525127893975683,-0.668142799231621,-0.677485252797757,0.358898347362854
"1","G30-12",2015,-1.76414592353256,-0.445133705523022,-0.0985995836568241,-0.696105305245927,-0.619361917747975,0.441862781571285,0.141554611633521,-0.66591955535388,0.0362580991744474,-0.61444608013151,2.50078945912824,0.198144015792657
"0","G12-13",2015,1.04953089808537,0.597766872982731,-0.838356722140761,-0.0378318100677131,1.05870168639273,-1.00638410131834,1.36929167359063,-0.306818307528751,-0.845919890061472,1.6623989973771,-0.674095346545761,0.357325234435552
"0","G121-13",2015,1.66119977235014,0.55459149003512,-0.838356722140761,-0.0378318100677131,1.6180562211063,0.213192221115029,0.238961849606977,-0.163177808398699,0.517446093303131,0.0868170424445582,-0.656695193306665,0.307571720819375
"1","G88-13",2015,-0.362868138853274,0.404911518524862,-0.999067890351156,-0.202400183862267,0.499347151679163,-0.777713540862084,-0.536237419265113,-0.594099305788854,-0.845919890061472,1.11606293105838,-0.677393694604727,0.163953337834109
"1","G29-10",2015,-0.80771822922765,-0.459552052964936,0.911213879681628,-0.202400183862267,1.05870168639273,2.42367430552551,-0.469269943158362,0.339563938556483,2.60259406786076,-0.661174247402136,-0.227634451749294,0.211188089384288
"0","G32-12",2015,0.704772078045228,-0.320148141233721,0.849567451474634,-0.0378318100677131,2.73676529053344,2.42367430552551,-0.479416530447264,0.339563938556483,2.60259406786076,-0.661174247402136,-0.446593719684099,0.102494832335407
"1","G68-12",2015,-0.952294508599322,0.17091209526175,0.159721435184423,-0.531536931451374,-0.0600073830344059,0.3656392614192,-0.593058308082963,-0.737739804918906,1.39962408253905,2.73638948042911,1.39372493607274,0.0292109443067616
"0","G48-13",2015,0.326649501227008,0.312307491446269,-0.999067890351156,1.11414680649416,-0.619361917747975,-1.00638410131834,-0.321129768740397,-0.66591955535388,-0.0439398998469999,-1.57732843404257,-0.677485252797757,0.0975359692134612
"1","G1-15",2015,-0.818839481487009,1.10491830386089,0.746823404462976,-0.36696855765682,-0.0600073830344059,-0.777713540862084,0.299841373340387,-0.809560054483932,-0.364731895932789,0.603559804990571,-0.653110700290959,1.22084445820683
"1","G125-14",2015,-1.00790076989612,-0.565976982149453,0.770306040368625,-0.531536931451374,-0.0600073830344059,-0.472819460253741,-0.193282768900236,-0.522279056223828,-0.92611788908292,0.316983620927554,0.0804988092893731,0.320329944323002
"0","G154-13",2015,-0.307261877556477,-0.176601941839636,-0.999067890351156,0.126736563726841,2.17741075581987,-0.930160581166255,-0.0573184992289528,0.052282940296379,-0.0439398998469999,0.993021307180101,-0.663864179338076,0.0311882458615301
"0","G107-11",2015,-0.351746886593915,0.996979846491865,0.849567451474634,0.126736563726841,1.6180562211063,-0.549042980405827,-0.116168705504583,-0.450458806658802,-0.204335897889894,1.16998806157556,-0.674883935009216,0.993968814310943
"0","G52-15",2015,0.0486181947430237,-0.170308850967198,1.2183398238383,-0.531536931451374,1.05870168639273,-0.472819460253741,0.989809308985703,0.339563938556483,-0.0439398998469999,1.11408336544379,-0.428191956682328,0.0290051047177673
"0","G67-12",2015,-0.0403518233318516,0.145699902082934,0.159721435184423,0.126736563726841,1.6180562211063,-0.625266500557913,-0.471299260616142,-0.378638557093776,-0.685523892018578,-0.737223227632128,-0.665810046975173,0.0212284614669764
"1","G54-15",2015,0.0597394470023831,-0.505196876634643,0.618396351668181,-0.531536931451374,-0.0600073830344059,0.3656392614192,-0.593058308082963,-0.809560054483932,0.517446093303131,0.316983620927554,-0.145277140220442,0.255223884161399
"1","G154-14",2015,0.749257087082666,-0.296688454373811,0.69765776277419,-0.0378318100677131,-0.0600073830344059,-0.930160581166255,-0.530149466891772,-0.66591955535388,-0.284533896911342,-1.24644844950412,-0.677343921358852,0.088024038958721
"0","G62-14",2015,-0.418474400150071,-0.534073401207537,2.15294392333147,-0.531536931451374,-1.17871645246154,-0.472819460253741,-0.593058308082963,2.20689042724716,-0.685523892018578,-0.617507594563786,2.20937427351482,0.285234397877387
